UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
P00533	P01135	EGFR	TGFA	exp;pred	1
P00533	Q14254	EGFR	FLOT2	exp	1
P00533	P63151	EGFR	PPP2R2A	exp	1
P00533	Q9H223	EGFR	EHD4	exp	1
P00533	Q969X1	EGFR	TMBIM1	exp	1
P00533	P62258	EGFR	YWHAE	exp;ortho;pred	1
P00533	P05141	EGFR	SLC25A5	exp	1
P00533	Q96JX3	EGFR	SERAC1	exp	1
P00533	P58557	EGFR	YBEY	exp	1
P00533	P17858	EGFR	PFKL	exp	1
P00533	Q8IUR0	EGFR	TRAPPC5	exp	1
P00533	Q9BQ24	EGFR	ZFYVE21	exp	1
P00533	Q9P0I2	EGFR	EMC3	exp	1
P00533	Q6P996	EGFR	PDXDC1	exp	1
P00533	Q14192	EGFR	FHL2	exp;pred	1
P00533	Q8IUR7	EGFR	ARMC8	exp	1
P00533	P08123	EGFR	COL1A2	exp;pred	1
P00533	Q14318	EGFR	FKBP8	exp	1
P00533	P46060	EGFR	RANGAP1	exp	1
P00533	Q92733	EGFR	PRCC	exp	1
P00533	Q14161	EGFR	GIT2	exp	1
P00533	P07814	EGFR	EPRS	exp	1
P00533	P52888	EGFR	THOP1	exp	1
P00533	P06702	EGFR	S100A9	exp	1
P00533	Q92889	EGFR	ERCC4	exp	1
P00533	Q9BUN8	EGFR	DERL1	exp	1
P00533	Q9UL15	EGFR	BAG5	exp	1
P00533	Q92973	EGFR	TNPO1	exp;pred	1
P00533	Q8NC51	EGFR	SERBP1	exp	1
P00533	Q92569	EGFR	PIK3R3	exp;pred	1
P00533	Q12906	EGFR	ILF3	exp	1
P00533	Q99932	EGFR	SPAG8	exp	1
P00533	P40925	EGFR	MDH1	exp	1
P00533	Q9NRX1	EGFR	PNO1	exp	1
P00533	Q9UGK3	EGFR	STAP2	exp;pred	1
P00533	P43243	EGFR	MATR3	exp	1
P00533	Q96B97	EGFR	SH3KBP1	exp;pred	1
P00533	Q9Y6R0	EGFR	NUMBL	exp;pred	1
P00533	P04201	EGFR	MAS1	exp	1
P00533	P09493	EGFR	TPM1	exp	1
P00533	Q3ZCQ8	EGFR	TIMM50	exp	1
P00533	Q4KWH8	EGFR	PLCH1	exp;pred	1
P00533	Q14011	EGFR	CIRBP	exp	1
P00533	Q14289	EGFR	PTK2B	exp;pred	1
P00533	P11387	EGFR	TOP1	exp	1
P00533	P62314	EGFR	SNRPD1	exp	1
P00533	P13866	EGFR	SLC5A1	exp;pred	1
P00533	Q9UHB6	EGFR	LIMA1	exp;pred	1
P00533	Q717R9	EGFR	CYS1	exp	1
P00533	Q02952	EGFR	AKAP12	exp	1
P00533	Q9BW27	EGFR	NUP85	exp	1
P00533	Q9Y265	EGFR	RUVBL1	exp	1
P00533	P62714	EGFR	PPP2CB	exp	1
P00533	Q9HD45	EGFR	TM9SF3	exp	1
P00533	Q15750	EGFR	TAB1	exp;pred	1
P00533	P46109	EGFR	CRKL	exp;pred	1
P00533	Q96QU8	EGFR	XPO6	exp	1
P00533	Q07960	EGFR	ARHGAP1	exp;pred	1
P00533	P07339	EGFR	CTSD	exp	1
P00533	P54619	EGFR	PRKAG1	exp	1
P00533	Q9NUC0	EGFR	SERTAD4	exp	1
P00533	Q9NV92	EGFR	NDFIP2	exp	1
P00533	Q92522	EGFR	H1FX	exp	1
P00533	Q16186	EGFR	ADRM1	exp	1
P00533	Q13636	EGFR	RAB31	exp	1
P00533	P17812	EGFR	CTPS1	exp	1
P00533	Q8NFI3	EGFR	ENGASE	exp	1
P00533	Q9BQ75	EGFR	CMSS1	exp	1
P00533	P14923	EGFR	JUP	exp;pred	1
P00533	Q08211	EGFR	DHX9	exp;pred	1
P00533	Q5U623	EGFR	ATF7IP2	exp	1
P00533	Q14155	EGFR	ARHGEF7	exp;ortho;pred	1
P00533	P40818	EGFR	USP8	exp;pred	1
P00533	P16070	EGFR	CD44	exp;pred	1
P00533	P04114	EGFR	APOB	exp	1
P00533	Q9UMX9	EGFR	SLC45A2	exp	1
P00533	P98082	EGFR	DAB2	exp;pred	1
P00533	P42574	EGFR	CASP3	exp	1
P00533	Q9NXR7	EGFR	BABAM2	exp	1
P00533	Q29980	EGFR	MICB	exp	1
P00533	Q8WV24	EGFR	PHLDA1	exp	1
P00533	Q3V6T2	EGFR	CCDC88A	exp	1
P00533	P35579	EGFR	MYH9	exp	1
P00533	Q96EY1	EGFR	DNAJA3	exp;pred	1
P00533	P18031	EGFR	PTPN1	exp;pred	1
P00533	Q13547	EGFR	HDAC1	exp;pred	1
P00533	Q96CW1	EGFR	AP2M1	exp;pred	1
P00533	Q9P287	EGFR	BCCIP	exp	1
P00533	P21291	EGFR	CSRP1	exp	1
P00533	P30153	EGFR	PPP2R1A	exp	1
P00533	Q9UK76	EGFR	JPT1	exp	1
P00533	Q8TAM1	EGFR	BBS10	exp	1
P00533	Q14739	EGFR	LBR	exp	1
P00533	Q9Y2Q3	EGFR	GSTK1	exp	1
P00533	Q9UQE7	EGFR	SMC3	exp	1
P00533	Q9H6Q3	EGFR	SLA2	exp;pred	1
P00533	P16885	EGFR	PLCG2	exp;pred	1
P00533	Q13362	EGFR	PPP2R5C	exp	1
P00533	Q9H079	EGFR	KATNBL1	exp	1
P00533	Q8IX01	EGFR	SUGP2	exp	1
P00533	Q9BUF5	EGFR	TUBB6	exp	1
P00533	Q9H3G5	EGFR	CPVL	exp	1
P00533	Q9UBK2	EGFR	PPARGC1A	exp	1
P00533	Q12852	EGFR	MAP3K12	exp;pred	1
P00533	Q9UP83	EGFR	COG5	exp	1
P00533	P11021	EGFR	HSPA5	exp	1
P00533	Q9Y3A3	EGFR	MOB4	exp	1
P00533	Q9P2R7	EGFR	SUCLA2	exp	1
P00533	Q8IYB3	EGFR	SRRM1	exp	1
P00533	P09429	EGFR	HMGB1	exp	1
P00533	Q6IBW4	EGFR	NCAPH2	exp	1
P00533	Q13393	EGFR	PLD1	exp;pred	1
P00533	Q15120	EGFR	PDK3	exp	1
P00533	Q53GQ0	EGFR	HSD17B12	exp	1
P00533	Q14247	EGFR	CTTN	exp;pred	1
P00533	P31689	EGFR	DNAJA1	exp	1
P00533	Q15005	EGFR	SPCS2	exp	1
P00533	Q13085	EGFR	ACACA	exp	1
P00533	P53621	EGFR	COPA	exp	1
P00533	P04843	EGFR	RPN1	exp	1
P00533	Q9H446	EGFR	RWDD1	exp	1
P00533	Q5TGZ0	EGFR	MINOS1	exp	1
P00533	P10620	EGFR	MGST1	exp	1
P00533	Q96A33	EGFR	CCDC47	exp	1
P00533	P26447	EGFR	S100A4	exp;pred	1
P00533	P37840	EGFR	SNCA	exp;pred	1
P00533	Q14134	EGFR	TRIM29	exp	1
P00533	Q8N1S5	EGFR	SLC39A11	exp	1
P00533	Q9Y6G9	EGFR	DYNC1LI1	exp	1
P00533	Q99075	EGFR	HBEGF	exp;pred	1
P00533	P49407	EGFR	ARRB1	exp;pred	1
P00533	Q9BZZ5	EGFR	API5	exp	1
P00533	Q15303	EGFR	ERBB4	exp;pred	1
P00533	Q6ZTN6	EGFR	ANKRD13D	exp	1
P00533	P31749	EGFR	AKT1	exp;pred	1
P00533	P05387	EGFR	RPLP2	exp	1
P00533	P57678	EGFR	GEMIN4	exp	1
P00533	Q13325	EGFR	IFIT5	exp	1
P00533	Q9H706	EGFR	GAREM1	exp	1
P00533	Q01082	EGFR	SPTBN1	exp;pred	1
P00533	P15514	EGFR	AREG	exp;pred	1
P00533	P16615	EGFR	ATP2A2	exp	1
P00533	Q5JWR5	EGFR	DOPEY1	exp	1
P00533	Q6Y7W6	EGFR	GIGYF2	exp	1
P00533	P68133	EGFR	ACTA1	exp;pred	1
P00533	P62495	EGFR	ETF1	exp	1
P00533	Q14257	EGFR	RCN2	exp	1
P00533	Q96T58	EGFR	SPEN	exp	1
P00533	Q9UJS0	EGFR	SLC25A13	exp	1
P00533	P19256	EGFR	CD58	exp	1
P00533	P05455	EGFR	SSB	exp	1
P00533	P28845	EGFR	HSD11B1	exp	1
P00533	Q92729	EGFR	PTPRU	exp;pred	1
P00533	Q13535	EGFR	ATR	exp	1
P00533	Q5VZL5	EGFR	ZMYM4	exp	1
P00533	Q9Y2T2	EGFR	AP3M1	exp	1
P00533	Q96KP1	EGFR	EXOC2	exp	1
P00533	Q16537	EGFR	PPP2R5E	exp	1
P00533	P07437	EGFR	TUBB	exp	1
P00533	P09211	EGFR	GSTP1	exp	1
P00533	P62879	EGFR	GNB2	exp	1
P00533	P13010	EGFR	XRCC5	exp	1
P00533	Q9ULT8	EGFR	HECTD1	exp;pred	1
P00533	P05787	EGFR	KRT8	exp;pred	1
P00533	Q14232	EGFR	EIF2B1	exp	1
P00533	P49419	EGFR	ALDH7A1	exp	1
P00533	P78549	EGFR	NTHL1	exp	1
P00533	Q05655	EGFR	PRKCD	exp;pred	1
P00533	Q86YD3	EGFR	TMEM25	exp	1
P00533	Q29RF7	EGFR	PDS5A	exp	1
P00533	P46459	EGFR	NSF	exp	1
P00533	Q9UBQ5	EGFR	EIF3K	exp	1
P00533	Q8IY21	EGFR	DDX60	exp	1
P00533	P14868	EGFR	DARS	exp	1
P00533	Q96GX2	EGFR	ATXN7L3B	exp	1
P00533	Q7Z4R8	EGFR	C6orf120	exp	1
P00533	Q8IVD9	EGFR	NUDCD3	exp	1
P00533	P21359	EGFR	NF1	exp	1
P00533	Q9NVH1	EGFR	DNAJC11	exp	1
P00533	Q96G23	EGFR	CERS2	exp	1
P00533	Q8N108	EGFR	MIER1	exp	1
P00533	P49642	EGFR	PRIM1	exp	1
P00533	Q14956	EGFR	GPNMB	exp	1
P00533	P62081	EGFR	RPS7	exp	1
P00533	P53350	EGFR	PLK1	exp;pred	1
P00533	Q75V66	EGFR	ANO5	exp	1
P00533	Q9NXW2	EGFR	DNAJB12	exp	1
P00533	P61160	EGFR	ACTR2	exp	1
P00533	P52789	EGFR	HK2	exp	1
P00533	P14866	EGFR	HNRNPL	exp	1
P00533	P45954	EGFR	ACADSB	exp	1
P00533	P19438	EGFR	TNFRSF1A	exp;pred	1
P00533	P07237	EGFR	P4HB	exp	1
P00533	Q9UGP4	EGFR	LIMD1	exp	1
P00533	Q8WZ42	EGFR	TTN	exp;pred	1
P00533	P33151	EGFR	CDH5	exp;pred	1
P00533	Q9P258	EGFR	RCC2	exp	1
P00533	P53985	EGFR	SLC16A1	exp	1
P00533	Q9Y6G3	EGFR	MRPL42	exp	1
P00533	Q6PGP7	EGFR	TTC37	exp	1
P00533	P10644	EGFR	PRKAR1A	exp	1
P00533	Q8WXX0	EGFR	DNAH7	exp	1
P00533	Q9BYD2	EGFR	MRPL9	exp	1
P00533	Q9Y2R0	EGFR	COA3	exp	1
P00533	P10599	EGFR	TXN	exp	1
P00533	Q9UKM9	EGFR	RALY	exp	1
P00533	Q96EB1	EGFR	ELP4	exp	1
P00533	Q9H6R4	EGFR	NOL6	exp	1
P00533	P05107	EGFR	ITGB2	exp;pred	1
P00533	P31946	EGFR	YWHAB	exp;pred	1
P00533	Q9UKG1	EGFR	APPL1	exp;pred	1
P00533	P16298	EGFR	PPP3CB	exp	1
P00533	P78545	EGFR	ELF3	exp;pred	1
P00533	P49770	EGFR	EIF2B2	exp	1
P00533	Q92616	EGFR	GCN1	exp	1
P00533	P17096	EGFR	HMGA1	exp	1
P00533	Q9ULK0	EGFR	GRID1	exp	1
P00533	Q99558	EGFR	MAP3K14	exp;pred	1
P00533	P61925	EGFR	PKIA	exp	1
P00533	P27986	EGFR	PIK3R1	exp;pred	1
P00533	Q96P16	EGFR	RPRD1A	exp	1
P00533	Q9UNH7	EGFR	SNX6	exp	1
P00533	Q96S52	EGFR	PIGS	exp	1
P00533	Q92187	EGFR	ST8SIA4	exp	1
P00533	Q9BWM7	EGFR	SFXN3	exp	1
P00533	P46937	EGFR	YAP1	exp	1
P00533	Q96IV0	EGFR	NGLY1	exp	1
P00533	Q8WVM8	EGFR	SCFD1	exp	1
P00533	Q9Y263	EGFR	PLAA	exp	1
P00533	Q9UKD2	EGFR	MRTO4	exp	1
P00533	Q8NEJ0	EGFR	DUSP18	exp	1
P00533	Q9Y4R8	EGFR	TELO2	exp	1
P00533	Q9UI12	EGFR	ATP6V1H	exp	1
P00533	Q00597	EGFR	FANCC	exp;pred	1
P00533	P05204	EGFR	HMGN2	exp	1
P00533	Q07912	EGFR	TNK2	exp;pred	1
P00533	P15104	EGFR	GLUL	exp	1
P00533	Q4L235	EGFR	AASDH	exp	1
P00533	Q9UPT8	EGFR	ZC3H4	exp	1
P00533	Q9Y2X7	EGFR	GIT1	exp;pred	1
P00533	P31939	EGFR	ATIC	exp	1
P00533	Q8TDR0	EGFR	TRAF3IP1	exp	1
P00533	P04626	EGFR	ERBB2	exp;ortho;pred	1
P00533	P42768	EGFR	WAS	exp;pred	1
P00533	Q8WXF1	EGFR	PSPC1	exp	1
P00533	P52597	EGFR	HNRNPF	exp	1
P00533	P28799	EGFR	GRN	exp;pred	1
P00533	Q70CQ2	EGFR	USP34	exp	1
P00533	P17600	EGFR	SYN1	exp	1
P00533	Q9UHI6	EGFR	DDX20	exp	1
P00533	Q13546	EGFR	RIPK1	exp;pred	1
P00533	P50281	EGFR	MMP14	exp;pred	1
P00533	Q12905	EGFR	ILF2	exp	1
P00533	P48735	EGFR	IDH2	exp	1
P00533	P09936	EGFR	UCHL1	exp	1
P00533	P39023	EGFR	RPL3	exp	1
P00533	P78344	EGFR	EIF4G2	exp	1
P00533	Q13153	EGFR	PAK1	exp;pred	1
P00533	P41252	EGFR	IARS	exp	1
P00533	Q92974	EGFR	ARHGEF2	exp	1
P00533	P22087	EGFR	FBL	exp	1
P00533	P22681	EGFR	CBL	exp;ortho;pred	1
P00533	P25445	EGFR	FAS	exp;pred	1
P00533	Q13489	EGFR	BIRC3	exp	1
P00533	Q07954	EGFR	LRP1	exp;pred	1
P00533	P40937	EGFR	RFC5	exp	1
P00533	P04181	EGFR	OAT	exp	1
P00533	Q14204	EGFR	DYNC1H1	exp	1
P00533	Q8TAG9	EGFR	EXOC6	exp	1
P00533	P43307	EGFR	SSR1	exp	1
P00533	P07741	EGFR	APRT	exp	1
P00533	Q32P28	EGFR	P3H1	exp	1
P00533	Q96ER3	EGFR	SAAL1	exp	1
P00533	P50213	EGFR	IDH3A	exp	1
P00533	Q9H3S7	EGFR	PTPN23	exp	1
P00533	Q16254	EGFR	E2F4	exp;pred	1
P00533	Q93008	EGFR	USP9X	exp	1
P00533	Q08945	EGFR	SSRP1	exp	1
P00533	P30154	EGFR	PPP2R1B	exp	1
P00533	P49023	EGFR	PXN	exp;pred	1
P00533	P60468	EGFR	SEC61B	exp	1
P00533	Q99460	EGFR	PSMD1	exp	1
P00533	Q6IA69	EGFR	NADSYN1	exp	1
P00533	P42229	EGFR	STAT5A	exp;pred	1
P00533	Q13363	EGFR	CTBP1	exp	1
P00533	P11172	EGFR	UMPS	exp	1
P00533	Q9NP60	EGFR	IL1RAPL2	exp	1
P00533	Q14498	EGFR	RBM39	exp	1
P00533	Q99608	EGFR	NDN	exp	1
P00533	P49756	EGFR	RBM25	exp	1
P00533	P08575	EGFR	PTPRC	exp;pred	1
P00533	Q9BPX3	EGFR	NCAPG	exp	1
P00533	Q9Y5Y2	EGFR	NUBP2	exp	1
P00533	P25789	EGFR	PSMA4	exp	1
P00533	P98170	EGFR	XIAP	exp	1
P00533	P14618	EGFR	PKM	exp	1
P00533	Q969T9	EGFR	WBP2	exp	1
P00533	P49798	EGFR	RGS4	exp;pred	1
P00533	Q8NBJ4	EGFR	GOLM1	exp	1
P00533	Q13442	EGFR	PDAP1	exp	1
P00533	Q9UPY6	EGFR	WASF3	exp;pred	1
P00533	Q16620	EGFR	NTRK2	exp;pred	1
P00533	P23528	EGFR	CFL1	exp;pred	1
P00533	P04049	EGFR	RAF1	exp;pred	1
P00533	P56192	EGFR	MARS	exp	1
P00533	Q6ZVM7	EGFR	TOM1L2	exp	1
P00533	P06753	EGFR	TPM3	exp	1
P00533	P08238	EGFR	HSP90AB1	exp;pred	1
P00533	P50225	EGFR	SULT1A1	exp	1
P00533	Q04837	EGFR	SSBP1	exp	1
P00533	Q9HAV4	EGFR	XPO5	exp	1
P00533	P34932	EGFR	HSPA4	exp;pred	1
P00533	P62316	EGFR	SNRPD2	exp	1
P00533	Q96A65	EGFR	EXOC4	exp	1
P00533	Q8IYH5	EGFR	ZZZ3	exp	1
P00533	P56962	EGFR	STX17	exp	1
P00533	Q13144	EGFR	EIF2B5	exp	1
P00533	P09661	EGFR	SNRPA1	exp	1
P00533	P10636	EGFR	MAPT	exp;pred	1
P00533	P68366	EGFR	TUBA4A	exp	1
P00533	P14625	EGFR	HSP90B1	exp;pred	1
P00533	P01034	EGFR	CST3	exp	1
P00533	P00533	EGFR	EGFR	exp;ortho	1
P00533	Q15165	EGFR	PON2	exp	1
P00533	P51787	EGFR	KCNQ1	exp	1
P00533	Q96KR1	EGFR	ZFR	exp	1
P00533	P24928	EGFR	POLR2A	exp	1
P00533	Q13263	EGFR	TRIM28	exp;pred	1
P00533	Q8IYI6	EGFR	EXOC8	exp	1
P00533	Q9H0A9	EGFR	SPATC1L	exp	1
P00533	P01133	EGFR	EGF	exp;ortho;pred	1
P00533	Q9UKE5	EGFR	TNIK	exp;pred	1
P00533	P56545	EGFR	CTBP2	exp	1
P00533	Q16531	EGFR	DDB1	exp;pred	1
P00533	Q8N111	EGFR	CEND1	exp	1
P00533	P29279	EGFR	CTGF	exp;pred	1
P00533	Q6P3X3	EGFR	TTC27	exp	1
P00533	Q9UBB4	EGFR	ATXN10	exp	1
P00533	Q9NYF8	EGFR	BCLAF1	exp	1
P00533	P19367	EGFR	HK1	exp	1
P00533	P55735	EGFR	SEC13	exp	1
P00533	P62820	EGFR	RAB1A	exp	1
P00533	Q9Y5K6	EGFR	CD2AP	exp;pred	1
P00533	Q9NS86	EGFR	LANCL2	exp	1
P00533	P61619	EGFR	SEC61A1	exp	1
P00533	P54577	EGFR	YARS	exp	1
P00533	Q5SW79	EGFR	CEP170	exp	1
P00533	Q9H9A6	EGFR	LRRC40	exp	1
P00533	P15311	EGFR	EZR	exp;pred	1
P00533	Q13685	EGFR	AAMP	exp	1
P00533	Q9NR45	EGFR	NANS	exp	1
P00533	Q15477	EGFR	SKIV2L	exp	1
P00533	Q9NQT5	EGFR	EXOSC3	exp	1
P00533	P49593	EGFR	PPM1F	exp	1
P00533	P63241	EGFR	EIF5A	exp	1
P00533	P54136	EGFR	RARS	exp	1
P00533	Q8WUJ0	EGFR	STYX	exp	1
P00533	P0CG47	EGFR	UBB	exp	1
P00533	Q96P48	EGFR	ARAP1	exp	1
P00533	Q96P70	EGFR	IPO9	exp	1
P00533	Q96TA1	EGFR	FAM129B	exp	1
P00533	Q9UHN6	EGFR	TMEM2	exp	1
P00533	Q13635	EGFR	PTCH1	exp	1
P00533	P15927	EGFR	RPA2	exp;pred	1
P00533	P28482	EGFR	MAPK1	exp;pred	1
P00533	P09496	EGFR	CLTA	exp;pred	1
P00533	P68104	EGFR	EEF1A1	exp;pred	1
P00533	P27694	EGFR	RPA1	exp	1
P00533	P54132	EGFR	BLM	exp	1
P00533	P23284	EGFR	PPIB	exp	1
P00533	Q9BU70	EGFR	TRMO	exp	1
P00533	P05067	EGFR	APP	exp;pred	1
P00533	P40763	EGFR	STAT3	exp;pred	1
P00533	P05023	EGFR	ATP1A1	exp	1
P00533	Q09666	EGFR	AHNAK	exp	1
P00533	Q14764	EGFR	MVP	exp	1
P00533	Q14457	EGFR	BECN1	exp	1
P00533	Q9Y3M2	EGFR	CBY1	exp	1
P00533	Q6P3W7	EGFR	SCYL2	exp	1
P00533	P16104	EGFR	H2AFX	exp;pred	1
P00533	P62995	EGFR	TRA2B	exp	1
P00533	P27701	EGFR	CD82	exp;pred	1
P00533	P10275	EGFR	AR	exp;pred	1
P00533	Q9H492	EGFR	MAP1LC3A	exp	1
P00533	P59998	EGFR	ARPC4	exp	1
P00533	Q01813	EGFR	PFKP	exp	1
P00533	Q12996	EGFR	CSTF3	exp	1
P00533	Q6YHU6	EGFR	THADA	exp	1
P00533	Q70CQ4	EGFR	USP31	exp	1
P00533	P06576	EGFR	ATP5B	exp;pred	1
P00533	P03372	EGFR	ESR1	exp;pred	1
P00533	P08195	EGFR	SLC3A2	exp;pred	1
P00533	Q02878	EGFR	RPL6	exp	1
P00533	P50570	EGFR	DNM2	exp;pred	1
P00533	Q3SX64	EGFR	ODF3L2	exp	1
P00533	Q96IZ5	EGFR	RBM41	exp	1
P00533	Q71RC9	EGFR	SMIM5	exp	1
P00533	Q9H9E3	EGFR	COG4	exp	1
P00533	Q15758	EGFR	SLC1A5	exp	1
P00533	P35568	EGFR	IRS1	exp;pred	1
P00533	Q8N1F7	EGFR	NUP93	exp	1
P00533	P20936	EGFR	RASA1	exp;pred	1
P00533	Q9HA64	EGFR	FN3KRP	exp	1
P00533	Q9UPN7	EGFR	PPP6R1	exp	1
P00533	Q9UBT2	EGFR	UBA2	exp	1
P00533	P01040	EGFR	CSTA	exp	1
P00533	P14416	EGFR	DRD2	exp	1
P00533	P23469	EGFR	PTPRE	exp;pred	1
P00533	P11279	EGFR	LAMP1	exp	1
P00533	Q8N5H7	EGFR	SH2D3C	exp;pred	1
P00533	P37268	EGFR	FDFT1	exp	1
P00533	Q9UKJ3	EGFR	GPATCH8	exp	1
P00533	P35244	EGFR	RPA3	exp	1
P00533	Q86Y56	EGFR	DNAAF5	exp	1
P00533	P07355	EGFR	ANXA2	exp	1
P00533	P25205	EGFR	MCM3	exp	1
P00533	P60903	EGFR	S100A10	exp	1
P00533	P23396	EGFR	RPS3	exp	1
P00533	Q14833	EGFR	GRM4	exp	1
P00533	Q9UQQ2	EGFR	SH2B3	exp;pred	1
P00533	Q9NQC7	EGFR	CYLD	exp;pred	1
P00533	Q9BV68	EGFR	RNF126	exp	1
P00533	Q6NZI2	EGFR	CAVIN1	exp	1
P00533	Q12929	EGFR	EPS8	exp;pred	1
P00533	P04264	EGFR	KRT1	exp;pred	1
P00533	Q16763	EGFR	UBE2S	exp;pred	1
P00533	Q13428	EGFR	TCOF1	exp	1
P00533	P0CG48	EGFR	UBC	exp	1
P00533	Q9UBB6	EGFR	NCDN	exp	1
P00533	P32004	EGFR	L1CAM	exp	1
P00533	Q9Y6W3	EGFR	CAPN7	exp	1
P00533	P18124	EGFR	RPL7	exp	1
P00533	P04083	EGFR	ANXA1	exp;pred	1
P00533	Q92620	EGFR	DHX38	exp	1
P00533	P16591	EGFR	FER	exp;pred	1
P00533	Q10567	EGFR	AP1B1	exp	1
P00533	Q9Y512	EGFR	SAMM50	exp	1
P00533	Q96JA1	EGFR	LRIG1	exp;pred	1
P00533	Q13492	EGFR	PICALM	exp	1
P00533	P16144	EGFR	ITGB4	exp;pred	1
P00533	P19174	EGFR	PLCG1	exp;pred	1
P00533	Q96AG4	EGFR	LRRC59	exp	1
P00533	Q9BUA3	EGFR	C11orf84	exp	1
P00533	Q16740	EGFR	CLPP	exp	1
P00533	P60604	EGFR	UBE2G2	exp	1
P00533	Q9NW75	EGFR	GPATCH2	exp	1
P00533	Q5T5J6	EGFR	SWT1	exp	1
P00533	P18085	EGFR	ARF4	exp;pred	1
P00533	Q7L1Q6	EGFR	BZW1	exp	1
P00533	P51812	EGFR	RPS6KA3	exp;pred	1
P00533	Q92622	EGFR	RUBCN	exp	1
P00533	Q92918	EGFR	MAP4K1	exp;pred	1
P00533	Q8TEQ0	EGFR	SNX29	exp	1
P00533	P55884	EGFR	EIF3B	exp	1
P00533	P35637	EGFR	FUS	exp	1
P00533	Q96ED9	EGFR	HOOK2	exp	1
P00533	Q13561	EGFR	DCTN2	exp	1
P00533	Q9Y2S7	EGFR	POLDIP2	exp	1
P00533	Q9BT67	EGFR	NDFIP1	exp	1
P00533	P04075	EGFR	ALDOA	exp	1
P00533	Q8IZ69	EGFR	TRMT2A	exp	1
P00533	P13693	EGFR	TPT1	exp	1
P00533	Q8TEW6	EGFR	DOK4	exp;pred	1
P00533	P55036	EGFR	PSMD4	exp	1
P00533	P39748	EGFR	FEN1	exp	1
P00533	Q9NSE2	EGFR	CISH	exp;pred	1
P00533	P36542	EGFR	ATP5C1	exp	1
P00533	P62269	EGFR	RPS18	exp	1
P00533	Q6P1M9	EGFR	ARMCX5	exp	1
P00533	P50402	EGFR	EMD	exp;pred	1
P00533	P23467	EGFR	PTPRB	exp;pred	1
P00533	Q14449	EGFR	GRB14	exp;pred	1
P00533	Q13480	EGFR	GAB1	exp;pred	1
P00533	Q5T5P2	EGFR	KIAA1217	exp	1
P00533	Q9Y2V7	EGFR	COG6	exp	1
P00533	P13645	EGFR	KRT10	exp	1
P00533	P26368	EGFR	U2AF2	exp	1
P00533	P04350	EGFR	TUBB4A	exp	1
P00533	P41220	EGFR	RGS2	exp	1
P00533	Q00325	EGFR	SLC25A3	exp	1
P00533	Q02750	EGFR	MAP2K1	exp;pred	1
P00533	Q9Y4L1	EGFR	HYOU1	exp	1
P00533	P20336	EGFR	RAB3A	exp	1
P00533	Q9BRS2	EGFR	RIOK1	exp	1
P00533	P02545	EGFR	LMNA	exp	1
P00533	Q8WUM4	EGFR	PDCD6IP	exp;pred	1
P00533	P62826	EGFR	RAN	exp;pred	1
P00533	Q68CZ2	EGFR	TNS3	exp;pred	1
P00533	Q13596	EGFR	SNX1	exp;pred	1
P00533	Q8ND56	EGFR	LSM14A	exp	1
P00533	P23588	EGFR	EIF4B	exp	1
P00533	Q9Y3Z3	EGFR	SAMHD1	exp	1
P00533	Q155Q3	EGFR	DIXDC1	exp	1
P00533	P05026	EGFR	ATP1B1	exp	1
P00533	Q9UQ35	EGFR	SRRM2	exp	1
P00533	Q99418	EGFR	CYTH2	exp;pred	1
P00533	Q9H9Y2	EGFR	RPF1	exp	1
P00533	Q8TD26	EGFR	CHD6	exp	1
P00533	Q96RV3	EGFR	PCNX1	exp	1
P00533	Q5T9A4	EGFR	ATAD3B	exp	1
P00533	Q9C0E2	EGFR	XPO4	exp	1
P00533	Q9Y4H2	EGFR	IRS2	exp;pred	1
P00533	P58004	EGFR	SESN2	exp	1
P00533	Q9UKV8	EGFR	AGO2	exp	1
P00533	P38646	EGFR	HSPA9	exp;pred	1
P00533	Q92504	EGFR	SLC39A7	exp	1
P00533	Q9NRG9	EGFR	AAAS	exp	1
P00533	Q02156	EGFR	PRKCE	exp;pred	1
P00533	P48507	EGFR	GCLM	exp	1
P00533	P27695	EGFR	APEX1	exp;pred	1
P00533	P23470	EGFR	PTPRG	exp	1
P00533	P62244	EGFR	RPS15A	exp	1
P00533	Q14515	EGFR	SPARCL1	exp	1
P00533	Q9NZM3	EGFR	ITSN2	exp;pred	1
P00533	P39019	EGFR	RPS19	exp	1
P00533	P62306	EGFR	SNRPF	exp	1
P00533	Q14671	EGFR	PUM1	exp	1
P00533	Q99714	EGFR	HSD17B10	exp	1
P00533	P55210	EGFR	CASP7	exp	1
P00533	Q9P0L0	EGFR	VAPA	exp	1
P00533	P30711	EGFR	GSTT1	exp	1
P00533	Q5JTV8	EGFR	TOR1AIP1	exp	1
P00533	P12004	EGFR	PCNA	exp;pred	1
P00533	P08581	EGFR	MET	exp;pred	1
P00533	Q08881	EGFR	ITK	exp;pred	1
P00533	Q8IYE0	EGFR	CCDC146	exp	1
P00533	Q9UJM3	EGFR	ERRFI1	exp;pred	1
P00533	P55042	EGFR	RRAD	exp;pred	1
P00533	Q9BW92	EGFR	TARS2	exp	1
P00533	P51648	EGFR	ALDH3A2	exp	1
P00533	Q9UNQ2	EGFR	DIMT1	exp	1
P00533	Q96FE5	EGFR	LINGO1	exp;ortho	1
P00533	Q9Y6E2	EGFR	BZW2	exp	1
